order-date,product-name,cost-price,mrp,discount,selling-price
03-06-2022,jacket,15.2,35.07,0.06,32.97
24-03-2024,trousers,35.78,108.13,0.22,84.34
25-11-2019,dress,58.53,210.16,0.25,157.62
11-07-2022,dress,29.72,172.53,0.12,151.83
05-09-2019,trousers,164.85,402.4,0.43,229.37
06-08-2023,shorts,132.79,222.63,0.43,126.9
25-11-2019,saree,47.85,67.07,0.06,63.05
30-04-2023,shorts,98.81,165.01,0.49,84.16
20-11-2022,jacket,153.26,332.34,0.1,299.11
11-03-2021,shirt,174.13,274.28,0.41,161.83
27-05-2023,shirt,58.67,98.64,0.43,56.22
08-12-2019,tshirt,113.86,201.86,0.27,147.36
30-06-2023,tshirt,172.66,375.59,0.41,221.6
06-04-2021,trousers,149.55,155,0.05,147.25
22-02-2024,tshirt,40.73,253.38,0.2,202.7
27-09-2020,blouse,186.83,220.27,0.07,204.85
10-09-2020,saree,51.64,323.71,0.45,178.04
18-01-2020,saree,187.38,444.24,0.16,373.16
02-06-2024,skirt,184.49,286.69,0.46,154.81
26-07-2019,jeans,117.06,332.06,0.36,212.52
22-04-2021,blouse,155.6,304.67,0.24,231.55
11-03-2022,jeans,179.28,383.76,0.29,272.47
18-11-2021,jacket,148.27,174.08,0.15,147.97
28-10-2019,shirt,176.33,471.34,0.5,235.67
20-05-2022,dress,40.87,81.75,0.36,52.32
06-02-2020,dress,84.06,103.75,0.31,71.59
05-02-2023,blouse,117.63,253.69,0.33,169.97
14-12-2019,jeans,57.04,176.81,0.35,114.93
18-03-2023,skirt,163.68,318.23,0.26,235.49
20-02-2020,skirt,107.06,381.28,0.39,232.58
16-04-2024,jeans,186.63,262.18,0.35,170.42
01-01-2021,trousers,31.06,202.35,0.36,129.5
26-11-2021,tshirt,190.59,361.16,0.21,285.32
11-03-2020,shirt,160.69,327.86,0.48,170.49
03-05-2020,saree,29.23,242.71,0.48,126.21
16-09-2023,tshirt,59.58,82.36,0.35,53.53
20-08-2023,trousers,63.32,263.74,0.47,139.78
23-01-2024,shirt,141.79,301.22,0.15,256.04
30-04-2021,jacket,26.65,223.37,0.45,122.85
16-02-2024,saree,96.58,266.46,0.08,245.14
09-04-2022,trousers,92.26,282.1,0.3,197.47
12-08-2023,shirt,128.35,380.65,0.39,232.2
10-11-2021,shorts,15.67,170.56,0.12,150.09
29-11-2023,shorts,147.52,220.98,0.33,148.06
25-04-2021,trousers,141.82,254.6,0.19,206.23
17-05-2020,shirt,128.93,146.41,0.3,102.49
01-05-2024,saree,196.91,412.11,0.27,300.84
10-08-2022,jeans,103.24,327.97,0.29,232.86
23-03-2021,tshirt,35.55,157.61,0.09,143.43
04-05-2022,skirt,176.12,333.74,0.24,253.64
22-10-2019,trousers,26.09,192.37,0.5,96.18
08-06-2024,saree,77.81,305.49,0.24,232.17
06-11-2022,trousers,38.46,220.43,0.12,193.98
02-11-2022,tshirt,62.95,181.97,0.09,165.59
23-06-2024,shirt,91.24,169.97,0.11,151.27
17-08-2019,blouse,93.57,235.79,0.28,169.77
01-06-2023,shorts,47.84,218.01,0.16,183.13
07-01-2021,saree,136.11,385.18,0.48,200.29
23-02-2022,shirt,32.72,323.91,0.34,213.78
12-02-2024,tshirt,56.54,237.04,0.21,187.26
07-10-2020,skirt,123.37,308.05,0.11,274.16
18-09-2021,shorts,30.41,319.93,0.2,255.94
06-09-2021,jacket,157.39,414.52,0.43,236.28
17-01-2021,blouse,91.24,174.36,0.44,97.64
18-02-2020,skirt,28.97,54.51,0.21,43.06
06-08-2023,jeans,164.52,379.85,0.11,338.07
05-12-2020,shorts,87.65,345.66,0.28,248.88
26-11-2022,dress,65.55,307.4,0.44,172.14
26-06-2024,blouse,133.28,296,0.09,269.36
19-12-2019,skirt,78,263.6,0.38,163.43
06-09-2021,blouse,136.32,217.01,0.13,188.8
24-06-2020,saree,27.3,189.66,0.15,161.21
05-04-2024,shorts,22,121.8,0.43,69.43
09-03-2023,shirt,123.95,144.05,0.39,87.87
01-10-2020,trousers,140.19,304.83,0.28,219.48
22-02-2021,jacket,85.07,229.76,0.16,193
26-12-2019,trousers,56.78,250.97,0.44,140.54
22-06-2020,saree,63.92,70.06,0.48,36.43
03-10-2020,jacket,128.73,231.25,0.37,145.69
09-02-2022,trousers,197.16,291.23,0.23,224.25
26-12-2020,jeans,106.14,267.22,0.07,248.51
11-09-2022,shirt,107.29,325.95,0.15,277.06
25-02-2024,blouse,153.06,311.11,0.19,252
23-10-2021,saree,82.21,298.1,0.39,181.84
05-05-2022,shirt,116.7,270.12,0.28,194.49
20-03-2024,jacket,36.81,78.72,0.27,57.47
24-03-2024,tshirt,43.23,201.3,0.1,181.17
06-07-2020,shorts,49.31,91.55,0.34,60.42
08-05-2024,jacket,51.39,76.55,0.39,46.7
06-01-2023,jeans,170.08,414.88,0.07,385.84
30-07-2020,tshirt,67.06,173.02,0.27,126.3
17-09-2023,trousers,100.15,330.57,0.32,224.79
10-10-2022,jacket,85.02,121.36,0.16,101.94
03-11-2022,skirt,181.96,399.48,0.24,303.6
08-07-2024,dress,144.09,352.07,0.4,211.24
26-01-2021,tshirt,33.6,210.77,0.2,168.62
12-07-2021,tshirt,140.71,253.32,0.29,179.86
01-01-2022,shirt,42.84,221.8,0.29,157.48
07-12-2021,shirt,153.93,182.08,0.47,96.5
14-10-2022,shirt,22.25,232.37,0.38,144.07
19-09-2022,shirt,196.88,317.02,0.19,256.79
18-12-2019,tshirt,169.79,195.47,0.4,117.28
22-04-2024,blouse,22.99,177.07,0.29,125.72
17-12-2022,jacket,60.32,186.22,0.15,158.29
29-12-2019,trousers,48.65,128.65,0.08,118.36
05-05-2023,shirt,74.51,227.46,0.09,206.99
20-08-2022,saree,125.32,393.78,0.29,279.58
09-06-2024,shorts,75.71,159.51,0.27,116.44
13-05-2022,shorts,38.48,65.15,0.45,35.83
05-01-2024,skirt,180.06,215.88,0.31,148.96
21-07-2019,jacket,183.98,269.13,0.15,228.76
27-08-2022,jacket,85.17,380.12,0.11,338.31
12-10-2020,blouse,197.02,284.55,0.16,239.02
29-01-2024,tshirt,118.96,357.83,0.31,246.9
06-05-2024,jeans,154.33,354.86,0.43,202.27
18-06-2023,dress,18.43,277.66,0.25,208.24
13-01-2022,tshirt,170.28,260.88,0.47,138.27
27-05-2022,trousers,94.21,103.78,0.31,71.61
20-06-2021,shirt,125.89,413.35,0.13,359.61
05-07-2023,jacket,68.15,129.17,0.33,86.54
28-06-2021,jacket,158.75,289.31,0.36,185.16
20-06-2021,shorts,163.13,251.41,0.44,140.79
08-12-2020,shorts,87.85,289.05,0.12,254.36
07-05-2022,skirt,193.29,370.69,0.2,296.55
19-04-2020,blouse,49.34,76.01,0.49,38.77
02-09-2019,shirt,113.5,392.86,0.18,322.15
06-12-2019,shorts,160.16,459.23,0.08,422.49
22-02-2021,shorts,175.62,371.8,0.18,304.88
13-09-2021,saree,60.79,341.37,0.47,180.93
22-03-2023,dress,78.98,124.09,0.07,115.4
01-04-2020,tshirt,114.48,395.81,0.26,292.9
07-03-2020,jacket,86.42,186.73,0.06,175.53
30-03-2021,dress,70.36,157.89,0.37,99.47
20-06-2020,trousers,139.16,218.72,0.35,142.17
07-04-2023,blouse,181.35,209.59,0.32,142.52
05-12-2021,jacket,137.19,337.24,0.46,182.11
13-02-2020,shirt,163.85,327.72,0.5,163.86
17-02-2023,shirt,90.71,208.73,0.35,135.67
17-04-2023,blouse,193.86,244.78,0.3,171.35
08-10-2022,trousers,145.35,374.48,0.38,232.18
14-01-2023,shorts,22.75,250.53,0.44,140.3
17-03-2021,dress,25.31,195.01,0.46,105.31
16-07-2023,jeans,120.69,357.22,0.24,271.49
24-09-2020,dress,58.63,169.06,0.48,87.91
30-01-2023,shirt,34.79,225.74,0.48,117.38
02-02-2021,shorts,49.49,252.33,0.43,143.83
09-07-2022,trousers,129.48,221.38,0.44,123.97
09-04-2023,shorts,161.74,316.48,0.34,208.88
17-08-2020,jeans,82.16,369.59,0.34,243.93
12-03-2023,shorts,88.94,191.95,0.47,101.73
16-04-2024,saree,129.35,268.36,0.2,214.69
15-10-2021,tshirt,30.91,225.28,0.2,180.22
09-09-2020,shorts,17.53,109.12,0.25,81.84
15-03-2021,dress,80.29,299.14,0.47,158.54
06-10-2023,blouse,107.91,278.36,0.17,231.04
07-10-2019,shorts,123.35,301.24,0.47,159.66
06-03-2024,skirt,152.19,417.86,0.33,279.97
16-05-2022,blouse,19.73,189.15,0.09,172.13
13-12-2019,dress,184.14,253.4,0.06,238.2
21-09-2023,dress,99.34,323.56,0.49,165.02
02-05-2020,dress,139.26,347.44,0.33,232.78
26-09-2022,tshirt,37.44,319.06,0.37,201.01
27-01-2020,skirt,153.21,254.05,0.05,241.35
10-01-2023,dress,193.36,484.01,0.09,440.45
07-03-2021,dress,68.88,266.95,0.19,216.23
28-01-2024,jeans,141.29,280.82,0.37,176.92
23-07-2022,saree,95.59,276.84,0.45,152.26
01-04-2023,jeans,113.64,121.86,0.43,69.46
29-09-2020,dress,188.29,416.31,0.25,312.23
28-06-2020,shorts,163.25,340.37,0.49,173.59
25-03-2023,trousers,115.66,271.46,0.33,181.88
11-01-2021,tshirt,189.88,421.55,0.37,265.58
08-05-2021,shorts,156.76,217.25,0.17,180.32
19-11-2021,dress,86.35,109.37,0.49,55.78
23-03-2023,shorts,114.36,399.57,0.17,331.64
02-10-2019,blouse,27.11,59.53,0.48,30.96
17-03-2023,jacket,158.57,248.74,0.4,149.24
27-06-2021,dress,137.26,181.01,0.26,133.95
21-01-2024,shorts,80.6,265.54,0.36,169.95
25-09-2021,saree,156.11,332.03,0.34,219.14
03-06-2022,dress,154.11,232.05,0.31,160.11
27-09-2022,tshirt,53.6,312.18,0.38,193.55
07-08-2020,trousers,70.62,309.44,0.48,160.91
02-01-2024,dress,135.08,320.2,0.24,243.35
01-11-2022,shorts,148.77,184.19,0.15,156.56
08-01-2024,jeans,171.02,181.03,0.31,124.91
12-11-2021,blouse,114.97,142.24,0.17,118.06
22-03-2020,shirt,171.24,294.61,0.39,179.71
17-06-2021,shorts,12.74,155.18,0.41,91.56
22-01-2020,skirt,163.05,280.06,0.27,204.44
29-12-2021,jeans,130.71,278.74,0.06,262.02
23-05-2021,blouse,178.99,300.59,0.46,162.32
21-02-2023,jacket,82.43,163.41,0.49,83.34
07-10-2020,blouse,199.06,282.78,0.14,243.19
11-11-2019,tshirt,31.07,172.91,0.29,122.77
04-09-2021,trousers,12.82,247.29,0.45,136.01
15-10-2019,jacket,33.24,43.77,0.06,41.14
26-03-2020,skirt,161.55,173.15,0.44,96.96
28-01-2024,dress,153.93,344.86,0.36,220.71
28-05-2023,blouse,174.34,319.44,0.24,242.77
04-07-2021,saree,33.32,68.37,0.15,58.11
20-04-2024,dress,120.76,361.7,0.06,340
19-01-2020,jeans,83.44,255.97,0.48,133.1
21-07-2020,tshirt,80.8,355.68,0.1,320.11
28-08-2022,shirt,26.81,151.31,0.21,119.53
22-12-2020,tshirt,183.19,395.69,0.31,273.03
03-11-2019,shorts,134.86,420.72,0.05,399.68
11-02-2020,saree,25.17,261.1,0.31,180.16
03-04-2022,tshirt,195.23,213.89,0.15,181.81
02-10-2023,dress,88.78,127.47,0.14,109.62
10-01-2021,shirt,59.04,244.61,0.3,171.23
24-05-2020,shorts,173.25,447.82,0.25,335.86
08-07-2023,trousers,29.8,122.53,0.34,80.87
11-01-2023,saree,103.25,238.37,0.35,154.94
10-07-2021,blouse,193.11,359.49,0.48,186.93
03-09-2023,skirt,193.19,215.28,0.11,191.6
18-06-2022,skirt,88.58,304.99,0.15,259.24
06-10-2021,jeans,37.62,153.96,0.06,144.72
04-09-2023,tshirt,12.76,119.72,0.17,99.37
05-02-2023,shirt,149.6,295.55,0.12,260.08
15-07-2023,shirt,144.81,385.88,0.27,281.69
20-02-2022,blouse,113.43,144.58,0.39,88.19
03-02-2023,tshirt,132.4,391.9,0.24,297.84
24-05-2023,skirt,189.85,355.46,0.13,309.25
31-07-2019,tshirt,158.68,166.86,0.27,121.81
10-12-2019,shirt,34.42,120.23,0.21,94.98
05-01-2022,blouse,45,296.34,0.12,260.78
02-09-2023,tshirt,35.79,64.43,0.12,56.7
30-03-2024,saree,88.06,247.46,0.32,168.27
03-08-2022,dress,95.99,217.23,0.37,136.85
09-05-2020,skirt,72.59,284.09,0.46,153.41
15-11-2023,jacket,106.83,170.33,0.07,158.41
15-09-2023,blouse,131.57,307.17,0.4,184.3
22-07-2023,jeans,121.95,245.75,0.06,231
23-09-2020,shorts,135.08,242.77,0.12,213.64
26-05-2022,jeans,159.81,361.81,0.45,199
21-07-2020,skirt,44.24,134.75,0.08,123.97
09-03-2022,shorts,60.32,209.57,0.39,127.84
27-05-2021,saree,160.14,390.56,0.32,265.58
02-04-2020,shorts,187.69,453.89,0.05,431.2
27-11-2021,blouse,85.65,215.39,0.24,163.7
14-11-2022,shorts,131.05,372.73,0.06,350.37
12-12-2021,jacket,148.46,215.06,0.13,187.1
20-06-2020,trousers,172.29,462.05,0.26,341.92
05-03-2022,shirt,77.08,85.45,0.15,72.63
18-08-2021,shirt,25.97,173.15,0.43,98.7
07-05-2020,jeans,126.34,195.61,0.14,168.22
16-11-2021,saree,196.64,206.22,0.49,105.17
21-05-2023,tshirt,174.99,226.98,0.11,202.01
03-07-2022,blouse,59.63,246.4,0.23,189.73
17-06-2023,trousers,141.8,437.65,0.39,266.97
20-07-2019,skirt,173.48,373.72,0.11,332.61
08-10-2022,tshirt,74.31,224.87,0.28,161.91
06-07-2022,dress,190.84,268.39,0.43,152.98
15-09-2020,trousers,88.18,362.6,0.49,184.93
21-01-2021,tshirt,65.86,250.18,0.36,160.12
08-11-2020,saree,14.5,234.07,0.34,154.49
11-09-2020,skirt,180.27,465.52,0.16,391.04
04-08-2019,jeans,101.73,320.49,0.3,224.34
28-09-2020,shorts,72.46,136.34,0.19,110.44
31-08-2023,blouse,161.24,380.45,0.41,224.47
12-11-2022,shorts,161.64,271.26,0.45,149.19
10-04-2024,dress,10.13,107.08,0.21,84.59
11-09-2020,trousers,68.69,361.06,0.31,249.13
01-02-2024,shirt,11.57,236.91,0.05,225.06
19-11-2019,jacket,100.67,386.1,0.45,212.36
13-09-2020,dress,43.74,77.57,0.4,46.54
02-09-2019,skirt,73.11,365.34,0.46,197.28
23-09-2021,saree,60.54,256.52,0.15,218.04
04-03-2023,tshirt,197.71,486.03,0.45,267.32
11-07-2021,saree,154.35,357.73,0.08,329.11
25-01-2023,skirt,198.2,410.49,0.07,381.76
23-03-2020,tshirt,56.17,269.28,0.32,183.11
03-12-2022,trousers,73.93,253.53,0.12,223.11
03-06-2021,tshirt,117.48,150.04,0.19,121.53
27-05-2022,blouse,59.58,65.12,0.14,56
23-10-2023,skirt,77.08,337.12,0.42,195.53
28-05-2020,trousers,93.25,314.36,0.45,172.9
09-01-2023,skirt,134.38,313.03,0.25,234.77
11-01-2020,jeans,76.28,211.65,0.33,141.81
12-05-2023,jacket,45.78,202.33,0.37,127.47
22-06-2024,jacket,190.04,421.76,0.28,303.67
16-12-2019,skirt,52.6,270.69,0.43,154.29
28-11-2022,skirt,178.36,381.57,0.15,324.33
25-09-2022,jacket,101.83,272.98,0.16,229.3
10-06-2022,shirt,25.45,111.22,0.5,55.61
22-08-2023,saree,57.97,166.19,0.19,134.61
25-08-2021,jeans,165.74,385.81,0.45,212.2
24-10-2021,skirt,44.4,142.37,0.45,78.3
11-06-2022,dress,149.96,177.01,0.49,90.28
24-05-2022,tshirt,178.84,281.42,0.32,191.37
04-12-2021,trousers,106.64,397.94,0.25,298.46
16-09-2019,jeans,190.98,469.2,0.16,394.13
31-01-2022,jeans,11.71,97.99,0.45,53.89
14-07-2021,shorts,46.81,113.44,0.34,74.87
17-06-2023,dress,17.59,91.06,0.29,64.65
03-03-2024,dress,139.02,333.15,0.26,246.53
26-10-2022,trousers,176.41,317.46,0.49,161.9
26-01-2021,shirt,106.83,133.73,0.19,108.32
11-02-2020,jacket,109.29,311.17,0.17,258.27
02-10-2021,saree,165.52,437.09,0.36,279.74
15-07-2021,shorts,44.9,80.41,0.45,44.23
23-08-2021,jacket,144.77,403.49,0.49,205.78
16-05-2024,blouse,34.68,285.73,0.16,240.01
02-02-2020,jacket,146.11,342.39,0.35,222.55
11-03-2020,shirt,114.25,205.44,0.17,170.52
01-08-2019,jacket,45.73,67.41,0.47,35.73
17-04-2023,saree,168.9,320.01,0.34,211.21
01-06-2021,blouse,56.39,126.71,0.38,78.56
30-11-2020,tshirt,67.99,340.37,0.13,296.12
24-10-2019,trousers,13.79,299.37,0.1,269.43
04-08-2020,trousers,52.46,67.69,0.45,37.23
09-07-2023,tshirt,78.78,186.14,0.31,128.44
08-04-2023,shorts,31.9,123.76,0.34,81.68
16-10-2022,jacket,197.28,232.69,0.1,209.42
21-08-2022,saree,40.08,302.1,0.44,169.18
23-03-2023,skirt,154.88,431.37,0.27,314.9
28-01-2022,shorts,88.89,219.42,0.07,204.06
30-01-2022,jacket,110.81,125.8,0.37,79.25
10-06-2022,trousers,109.34,186.18,0.38,115.43
10-12-2019,shorts,140.8,294.94,0.46,159.27
07-11-2022,skirt,178.56,337.7,0.21,266.78
21-08-2022,trousers,130.57,204.05,0.18,167.32
10-02-2023,skirt,121.77,126.95,0.2,101.56
16-07-2021,saree,179.54,356.54,0.42,206.79
28-05-2020,blouse,93.22,275.65,0.16,231.55
15-07-2020,shirt,82.33,89.97,0.17,74.68
15-07-2019,blouse,184.07,270.8,0.29,192.27
07-02-2022,jeans,159.81,298.36,0.31,205.87
06-01-2021,jeans,147.63,222.13,0.42,128.84
27-03-2023,jacket,37.56,147.28,0.37,92.79
20-12-2020,skirt,127.87,394.82,0.31,272.43
26-03-2022,blouse,175.7,255.99,0.09,232.95
10-03-2023,shirt,131.52,240.26,0.4,144.16
04-11-2023,shirt,25.57,62.44,0.23,48.08
17-12-2019,shirt,176.16,266.16,0.22,207.6
18-10-2021,dress,101.86,335.98,0.49,171.35
08-04-2024,dress,186.66,463.36,0.4,278.02
04-07-2021,trousers,197.84,299.35,0.36,191.58
22-01-2023,dress,87.65,115.01,0.47,60.96
28-12-2020,jeans,142.28,434.75,0.11,386.93
05-05-2024,blouse,40.09,200.87,0.45,110.48
18-04-2022,trousers,111.79,347.26,0.06,326.42
26-05-2022,jeans,166.15,426.98,0.16,358.66
05-04-2022,saree,88.78,354.13,0.39,216.02
15-06-2022,tshirt,184.14,288.16,0.19,233.41
03-12-2022,trousers,127.97,191.85,0.15,163.07
19-02-2023,shirt,188.04,252.38,0.22,196.86
23-11-2020,jeans,118.97,392.49,0.25,294.37
11-05-2024,trousers,73.85,287.43,0.5,143.72
29-07-2020,jacket,25.86,200.14,0.33,134.09
07-08-2022,shirt,116.63,252.38,0.08,232.19
29-11-2019,tshirt,126.84,298.09,0.48,155.01
06-06-2024,shorts,174.92,193.61,0.26,143.27
05-04-2023,jacket,114.33,380.96,0.16,320.01
14-07-2020,jacket,70.08,206.05,0.22,160.72
03-01-2023,saree,26.14,144.4,0.24,109.74
26-12-2021,skirt,158.76,303.08,0.43,172.76
15-08-2019,shirt,40.67,258.05,0.29,183.22
09-02-2021,blouse,123.94,145.62,0.15,123.78
14-08-2019,dress,104.85,200.3,0.3,140.21
04-07-2021,shirt,140.03,154.97,0.2,123.98
19-10-2023,shirt,103.49,248.1,0.21,196
16-03-2022,dress,190.45,198.33,0.12,174.53
13-05-2024,trousers,105.17,334.65,0.28,240.95
06-08-2023,dress,178.34,253.23,0.26,187.39
02-10-2020,tshirt,123.82,129.02,0.28,92.89
19-11-2019,dress,29.89,42.54,0.21,33.61
07-05-2020,tshirt,49.76,269.12,0.45,148.02
30-11-2019,shirt,96.68,180.8,0.1,162.72
24-04-2022,saree,34.58,225.64,0.06,212.1
17-02-2024,tshirt,166.6,207.24,0.5,103.62
20-01-2024,jacket,83.03,337.58,0.05,320.7
21-06-2020,tshirt,82.83,333.46,0.4,200.08
20-08-2022,blouse,91.07,336.9,0.23,259.41
12-08-2022,shorts,34.85,296.4,0.37,186.73
24-12-2020,shorts,174.88,192.34,0.35,125.02
04-10-2022,shorts,117.74,126.6,0.14,108.88
14-08-2021,jacket,133.3,332.94,0.16,279.67
11-09-2019,dress,131.74,360.64,0.49,183.93
09-07-2021,shirt,142.21,266.59,0.23,205.27
17-04-2022,dress,119.88,313.32,0.34,206.79
09-12-2020,skirt,173.89,369.89,0.29,262.62
14-07-2019,tshirt,128.74,222.78,0.12,196.05
07-12-2020,trousers,92.12,379.83,0.27,277.28
11-01-2023,dress,81.7,95.8,0.07,89.09
28-03-2023,dress,87.98,186.76,0.48,97.12
09-12-2022,skirt,150.17,405.75,0.2,324.6
25-08-2020,saree,21.03,158.97,0.1,143.07
02-03-2024,tshirt,34.04,139.22,0.09,126.69
14-05-2021,trousers,117.63,197.17,0.4,118.3
17-05-2020,jacket,97.69,130.27,0.19,105.52
08-07-2021,jacket,198.71,207.72,0.43,118.4
27-12-2023,dress,45.54,274.56,0.33,183.96
25-12-2020,shirt,136.19,281,0.2,224.8
13-07-2020,shorts,13.2,283.91,0.16,238.48
19-12-2019,saree,182.12,369.44,0.25,277.08
15-08-2022,saree,138.36,282.26,0.24,214.52
26-02-2020,trousers,30.49,293.36,0.25,220.02
22-08-2019,dress,70.64,92.05,0.47,48.79
23-01-2024,shorts,143.97,257.26,0.31,177.51
13-06-2022,tshirt,139.11,325.2,0.26,240.65
23-08-2022,saree,30.77,77.97,0.44,43.66
22-01-2020,jeans,83.41,139.41,0.13,121.29
29-03-2023,dress,63.41,354.88,0.28,255.51
24-05-2022,shorts,25.83,36,0.36,23.04
27-09-2022,shorts,105.32,244.19,0.3,170.93
13-09-2023,shirt,18.75,285.58,0.44,159.92
10-03-2022,dress,114.64,278.91,0.39,170.14
30-05-2023,saree,82.9,202.71,0.13,176.36
14-08-2020,trousers,147.92,347.21,0.38,215.27
10-07-2020,blouse,182.91,207.83,0.12,182.89
15-09-2022,shorts,121.03,265.79,0.06,249.84
15-11-2022,jeans,126.32,246.35,0.32,167.52
05-03-2022,jeans,73.02,194.12,0.38,120.35
21-07-2022,dress,114.64,344.91,0.36,220.74
22-12-2021,skirt,25.78,239.3,0.05,227.34
01-04-2020,jeans,32.96,117.6,0.28,84.67
25-04-2021,saree,194.43,243.97,0.08,224.45
11-06-2021,tshirt,45.6,171.25,0.4,102.75
17-11-2023,jeans,27.98,260.21,0.06,244.6
01-08-2023,trousers,187.58,349.23,0.06,328.28
21-10-2023,saree,133.41,293.31,0.14,252.25
02-06-2023,shorts,161.93,239.36,0.06,225
28-03-2023,dress,20.26,76.83,0.43,43.79
07-03-2021,saree,199.85,302.64,0.05,287.51
19-08-2020,blouse,95.39,249.7,0.49,127.35
04-02-2024,trousers,179.83,423.52,0.28,304.93
28-01-2020,jacket,76.98,173.31,0.11,154.25
04-12-2023,shorts,67.76,278.43,0.26,206.04
11-04-2023,jacket,188.51,325.67,0.1,293.1
02-08-2021,skirt,164.05,345.81,0.08,318.15
17-02-2024,dress,80.65,234.07,0.41,138.1
07-02-2024,trousers,48.72,138.15,0.3,96.7
24-06-2020,shirt,20.79,192.73,0.19,156.11
01-06-2024,trousers,145.42,419.86,0.07,390.47
24-10-2020,shirt,18,290.27,0.36,185.77
12-12-2020,jacket,52.89,78.99,0.05,75.04
07-09-2020,jacket,93.48,123.21,0.08,113.35
06-05-2024,jeans,49.04,188.98,0.11,168.19
09-04-2024,jacket,195.63,210.13,0.28,151.29
30-07-2020,skirt,111.69,367.62,0.45,202.19
29-01-2021,tshirt,157.92,194.71,0.4,116.83
14-11-2023,shirt,24.92,127.77,0.36,81.77
09-01-2024,tshirt,166.82,240.11,0.44,134.46
17-08-2020,trousers,16.51,284.1,0.2,227.28
19-02-2020,shirt,135.88,241.81,0.34,159.59
18-01-2023,skirt,163.29,199.91,0.27,145.93
16-06-2020,tshirt,30.68,178.31,0.37,112.34
08-05-2022,dress,163.21,181.81,0.37,114.54
29-04-2024,trousers,106.75,352.49,0.34,232.64
21-05-2024,jeans,86.27,103.97,0.24,79.02
28-06-2024,jeans,63.99,242.97,0.17,201.67
30-11-2023,skirt,135.42,189.14,0.44,105.92
30-05-2020,jacket,137.12,169.11,0.17,140.36
30-07-2019,trousers,114.26,262.36,0.34,173.16
19-05-2023,tshirt,30.1,315.4,0.23,242.86
30-12-2021,tshirt,49.93,281.58,0.44,157.68
27-01-2023,shirt,104.02,288.76,0.36,184.81
22-10-2022,trousers,95.16,243.52,0.12,214.3
13-02-2024,shorts,75.47,328.21,0.08,301.95
12-11-2021,tshirt,90.86,96.91,0.16,81.4
09-04-2022,trousers,116.99,229.48,0.05,218.01
08-07-2022,saree,11.02,62.62,0.15,53.23
07-01-2020,shirt,152.27,233.77,0.4,140.26
03-09-2019,tshirt,144.09,443.9,0.25,332.92
25-04-2024,shirt,127.37,420.35,0.08,386.72
29-07-2019,trousers,112.14,338.84,0.25,254.13
15-03-2020,tshirt,192.86,319.68,0.46,172.63
06-10-2019,shirt,163.28,406.53,0.26,300.83
07-08-2021,jeans,126.05,313.27,0.42,181.7
25-12-2022,trousers,198.75,268.03,0.15,227.83
07-12-2023,jacket,144.38,238.19,0.38,147.68
20-11-2023,tshirt,10.19,197.41,0.23,152.01
18-04-2024,tshirt,176.85,432.76,0.18,354.86
03-06-2021,dress,167.77,297.81,0.42,172.73
18-04-2023,blouse,140.63,227.88,0.5,113.94
14-11-2023,trousers,102,338.27,0.31,233.41
28-06-2023,trousers,121.14,133.94,0.29,95.1
23-08-2019,skirt,29.48,299.61,0.45,164.79
20-07-2023,jeans,32.39,284.16,0.28,204.6
04-05-2022,dress,186.34,332.88,0.29,236.34
24-03-2023,blouse,171.64,439.11,0.32,298.59
24-02-2024,jeans,164.09,426.67,0.14,366.94
02-11-2019,trousers,121.02,313.17,0.48,162.85
27-03-2021,skirt,145.76,307.37,0.32,209.01
28-02-2024,saree,198.65,488.75,0.32,332.35
26-12-2020,shorts,62.61,115.63,0.07,107.54
12-05-2020,saree,60.02,172.01,0.33,115.25
29-06-2023,blouse,117.17,147.76,0.14,127.07
11-03-2020,shirt,13.97,35.67,0.4,21.4
28-04-2021,jacket,162.8,213.97,0.43,121.96
03-04-2021,blouse,118.91,401.39,0.24,305.06
11-11-2019,dress,188.29,459.57,0.27,335.49
19-12-2022,tshirt,165.31,198.2,0.47,105.05
10-08-2019,blouse,148.02,223.29,0.43,127.28
07-11-2022,tshirt,136.16,420.68,0.23,323.92
12-10-2020,shirt,82.18,248.51,0.2,198.81
01-12-2020,tshirt,68.14,273.38,0.43,155.83
18-03-2024,tshirt,93.85,225.08,0.27,164.31
12-07-2020,shirt,140.96,151.28,0.15,128.59
03-10-2019,tshirt,182.31,435.55,0.07,405.06
12-04-2023,shorts,20.6,203.33,0.29,144.36
10-10-2022,trousers,118.47,203.03,0.17,168.51
05-05-2022,shorts,183.99,209.14,0.15,177.77
11-05-2022,dress,52.66,188.64,0.09,171.66
25-09-2020,blouse,72.3,161.41,0.4,96.85
21-09-2023,saree,65.66,71.48,0.18,58.61
02-10-2022,jeans,149.07,405.68,0.48,210.95
20-01-2022,blouse,114.99,250.27,0.35,162.68
16-03-2022,shorts,103.18,142.38,0.31,98.24
20-07-2022,skirt,42.58,287.09,0.24,218.19
27-02-2024,shorts,89.42,323.05,0.41,190.6
02-04-2021,blouse,81.17,166.2,0.21,131.3
12-07-2022,jacket,77.87,309.14,0.44,173.12
23-05-2021,jacket,88.18,161.96,0.39,98.8
21-06-2024,tshirt,132.58,172.7,0.38,107.07
04-12-2023,trousers,29.52,300.58,0.09,273.53
06-08-2019,shirt,143.65,208.5,0.43,118.85
16-03-2020,jacket,168.08,386.32,0.31,266.56
